case,exposure,step,n_detected,threshold_used,area_sigma,margin
clean,0.08,68,6,0.07963032673155578,0.13424017581842335,1.6857921011797992
clean,0.08,69,6,0.07963032673155578,0.13424348244228357,1.6858336258601057
clean,0.08,70,6,0.07963032673155578,0.13424909177676683,1.685904068048572
clean,0.08,71,6,0.07963032673155578,0.13425351753785253,1.6859596468872802
clean,0.08,72,6,0.07963032673155578,0.13425871032016556,1.6860248580012638
clean,0.08,73,6,0.07963032673155578,0.13426166027735026,1.6860619036509021
clean,0.08,74,6,0.07963032673155578,0.13426801824067217,1.6861417471424822
clean,0.08,75,6,0.07963032673155578,0.13427193274101162,1.6861909055536068
clean,0.08,76,6,0.07963032673155578,0.13427612761922414,1.6862435849583601
clean,0.08,77,6,0.07963032673155578,0.1342791384611259,1.6862813952000777
clean,0.08,78,6,0.07963032673155578,0.13428278640345354,1.6863272061678
clean,0.08,79,6,0.07963032673155578,0.13428581201663609,1.686365201907699
clean,0.08,80,6,0.07963032673155578,0.13428903578469253,1.686405686082369
clean,0.08,81,6,0.07963032673155578,0.13429302766524848,1.6864558162365426
clean,0.08,82,6,0.07963032673155578,0.13429501257608403,1.686480742805565
clean,0.08,83,6,0.07963032673155578,0.13429670709294617,1.6865020225984741
clean,0.08,84,6,0.07963032673155578,0.13429462975700174,1.686475935352199
clean,0.08,85,6,0.07963032673155578,0.13429864641365216,1.6865263766453003
clean,0.08,86,6,0.07963032673155578,0.1342978763567387,1.6865167062477888
clean,0.08,87,6,0.07963032673155578,0.13430103340627458,1.686556352569303
clean,0.08,88,6,0.07963032673155578,0.1343079082592903,1.6866426871769569
clean,0.08,89,6,0.07963032673155578,0.13430781165925457,1.686641474070849
clean,0.08,90,6,0.07963032673155578,0.13430713421202273,1.6866329666684605
clean,0.08,91,6,0.07963032673155578,0.1343088515314591,1.686654532816772
clean,0.08,92,6,0.07963032673155578,0.13430964311089794,1.686664473494794
clean,0.08,93,6,0.07963032673155578,0.13431239792963376,1.6866990685900158
clean,0.08,94,6,0.07963032673155578,0.13431131036213484,1.6866854108851743
clean,0.08,95,6,0.07963032673155578,0.13431671536120543,1.6867532870234805
clean,0.08,96,6,0.07963032673155578,0.13431767652702709,1.6867653573723176
clean,0.08,97,6,0.07963032673155578,0.13432017972177746,1.6867967925660825
clean,0.08,98,6,0.07963032673155578,0.13431984722224813,1.6867926170271519
clean,0.08,99,6,0.07963032673155578,0.13431868126480487,1.6867779748990692
clean,0.08,100,6,0.07963032673155578,0.13432009569131373,1.6867957373090319
clean,0.08,101,6,0.07963032673155578,0.13432308264872653,1.6868332476086298
clean,0.08,102,6,0.07963032673155578,0.13432022717418424,1.6867973884748113
clean,0.08,103,6,0.07963032673155578,0.13432116202825115,1.6868091283998534
clean,0.08,104,6,0.07963032673155578,0.13432151414761215,1.6868135503252109
clean,0.08,105,6,0.07963032673155578,0.13432186508081864,1.686817957354805
clean,0.08,106,6,0.07963032673155578,0.13432328116029646,1.6868357405228007
clean,0.08,107,6,0.07963032673155578,0.1343231623494415,1.6868342484925676
clean,0.08,108,6,0.07963032673155578,0.13432328906918184,1.6868358398428174
clean,0.08,109,6,0.07963032673155578,0.13432307624360304,1.6868331671728996
clean,0.08,110,6,0.07963032673155578,0.13432314228154313,1.6868339964793058
clean,0.08,111,6,0.07963032673155578,0.134323611537295,1.6868398894069268
clean,0.08,112,6,0.07963032673155578,0.13432116901709265,1.6868092161659318
clean,0.08,113,6,0.07963032673155578,0.13432143250753478,1.686812525086703
clean,0.08,114,6,0.07963032673155578,0.1343209314717412,1.6868062330643776
clean,0.08,115,6,0.07963032673155578,0.1343206410840888,1.686802586367644
clean,0.08,116,6,0.07963032673155578,0.13432066720429067,1.686802914385912
clean,0.08,117,6,0.07963032673155578,0.13432006158470153,1.6867953089971863
clean,0.08,118,6,0.07963032673155578,0.13431977476814075,1.6867917071463268
clean,0.08,119,6,0.07963032673155578,0.13432017740776178,1.686796763506605
clean,0.08,120,6,0.07963032673155578,0.13431972331924075,1.6867910610495178
clean,0.08,121,6,0.07963032673155578,0.13432011826926882,1.68679602084366
clean,0.08,122,6,0.07963032673155578,0.13432206673208477,1.6868204896973735
clean,0.08,123,6,0.07963032673155578,0.13432093498939685,1.6868062772392012
clean,0.08,124,6,0.07963032673155578,0.1343214679913467,1.6868129706934634
clean,0.08,125,6,0.07963032673155578,0.1343215383116536,1.686813853777959
clean,0.08,126,6,0.07963032673155578,0.1343223958252595,1.6868246224592025
clean,0.08,127,6,0.07963032673155578,0.1343201218928342,1.6867960663485015
clean,0.08,128,6,0.07963032673155578,0.13432223560581227,1.686822610418642
clean,0.08,129,6,0.07963032673155578,0.13432132399228447,1.6868111623489777
clean,0.08,130,6,0.07963032673155578,0.13432251285515265,1.6868260921240643
clean,0.08,131,6,0.07963032673155578,0.1343223587164977,1.6868241564462734
clean,0.08,132,6,0.07963032673155578,0.134322629550161,1.6868275575834333
clean,0.08,133,6,0.07963032673155578,0.13432230822981972,1.686823522433077
clean,0.08,134,6,0.07963032673155578,0.13432338295938226,1.6868370189187332
clean,0.08,135,6,0.07963032673155578,0.13432141640020934,1.6868123228104333
clean,0.08,136,6,0.07963032673155578,0.13432322291324517,1.6868350090546065
clean,0.08,137,6,0.07963032673155578,0.13432108160348913,1.6868081184233117
clean,0.08,138,6,0.07963032673155578,0.13432119881132326,1.6868095903227618
clean,0.08,139,6,0.07963032673155578,0.1343206703821515,1.6868029542935823
clean,0.08,140,6,0.07963032673155578,0.13432017838296165,1.6867967757531939
clean,0.08,141,6,0.07963032673155578,0.1343201712877832,1.686796686651733
clean,0.08,142,6,0.07963032673155578,0.13432048289332083,1.6868005998032973
clean,0.08,143,6,0.07963032673155578,0.13432017474779762,1.6867967301026965
clean,0.08,144,6,0.07963032673155578,0.13432002534773507,1.686794853932289
clean,0.08,145,6,0.07963032673155578,0.13431995288826906,1.6867939439841702
clean,0.08,146,6,0.07963032673155578,0.13431991272754126,1.6867934396445619
clean,0.08,147,6,0.07963032673155578,0.13431981695547668,1.68679223693614
clean,0.08,148,6,0.07963032673155578,0.13432035584927315,1.6867990043803864
clean,0.08,149,6,0.07963032673155578,0.13432031983062245,1.686798552057105
clean,0.12,0,6,0.07963032673155578,0.08967774703640012,1.1261758015726284
clean,0.12,1,3,0.03296208567631403,0.05209794504466044,1.5805415214394976
clean,0.12,2,6,0.07963032673155578,0.09708390362101053,1.2191825351702128
clean,0.12,3,6,0.07963032673155578,0.09956822102304798,1.2503806666360349
clean,0.12,4,6,0.07963032673155578,0.10186725489135642,1.2792520020012506
clean,0.12,5,6,0.07963032673155578,0.10418145045629432,1.308313738401496
clean,0.12,6,6,0.07963032673155578,0.10690314231934339,1.3424928253745314
clean,0.12,7,6,0.07963032673155578,0.1068225175931549,1.341480337676719
clean,0.12,8,6,0.07963032673155578,0.10967724252903657,1.3773300579159102
clean,0.12,9,6,0.07963032673155578,0.11210379620915074,1.4078027908521245
clean,0.12,10,6,0.07963032673155578,0.11421973466525799,1.434374808611644
clean,0.12,11,6,0.07963032673155578,0.11603770916558027,1.4572049861952536
clean,0.12,12,6,0.07963032673155578,0.11772061910172602,1.478339018984282
clean,0.12,13,6,0.07963032673155578,0.11918381794066084,1.4967139133115082
clean,0.12,14,6,0.07963032673155578,0.12046107942314566,1.5127538008130454
clean,0.12,15,6,0.07963032673155578,0.12164658692257668,1.527641439079651
clean,0.12,16,6,0.07963032673155578,0.12279377218862574,1.5420478256051815
clean,0.12,17,6,0.07963032673155578,0.1238177787269379,1.5549073300219374
clean,0.12,18,6,0.07963032673155578,0.12475113628299207,1.5666284618364614
clean,0.12,19,6,0.07963032673155578,0.12562201828811026,1.5775650238331744
clean,0.12,20,6,0.07963032673155578,0.1264093078762538,1.5874518297833446
clean,0.12,21,6,0.07963032673155578,0.1271580448408926,1.5968544907464586
clean,0.12,22,6,0.07963032673155578,0.12781606556598069,1.6051179344882676
clean,0.12,23,6,0.07963032673155578,0.1284509257118498,1.6130905269907359
clean,0.12,24,6,0.07963032673155578,0.12898952101436417,1.6198542227411006
clean,0.12,25,6,0.07963032673155578,0.12953389382527447,1.6266904726129046
clean,0.12,26,6,0.07963032673155578,0.12997001825537174,1.6321673361145137
clean,0.12,27,6,0.07963032673155578,0.1303796844274607,1.6373119360289408
clean,0.12,28,6,0.07963032673155578,0.13075389578433,1.6420112933244446
clean,0.12,29,6,0.07963032673155578,0.1311119669315137,1.6465079613889975
clean,0.12,30,6,0.07963032673155578,0.1314220012670386,1.6504013817509415
clean,0.12,31,6,0.07963032673155578,0.13170410678897207,1.6539440712451652
clean,0.12,32,6,0.07963032673155578,0.13196742392617342,1.6572508156478225
clean,0.12,33,6,0.07963032673155578,0.13221845489910117,1.660403270035885
clean,0.12,34,6,0.07963032673155578,0.13236367306232819,1.6622269240278695
clean,0.12,35,6,0.07963032673155578,0.1325604554443595,1.6646981230058
clean,0.12,36,6,0.07963032673155578,0.1327701835262941,1.6673318944662845
clean,0.12,37,6,0.07963032673155578,0.13292701567540058,1.6693013972366948
clean,0.12,38,6,0.07963032673155578,0.13305742951026803,1.6709391380349599
clean,0.12,39,6,0.07963032673155578,0.13317818469460355,1.6724555852139673
clean,0.12,40,6,0.07963032673155578,0.133289805352582,1.6738573207406184
clean,0.12,41,6,0.07963032673155578,0.13339641689020634,1.6751961515856022
clean,0.12,42,6,0.07963032673155578,0.133493784501955,1.6764188969358367
clean,0.12,43,6,0.07963032673155578,0.1335756149986505,1.6774465267353647
clean,0.12,44,6,0.07963032673155578,0.1336452730465831,1.6783212945630472
clean,0.12,45,6,0.07963032673155578,0.1337047095484899,1.6790676999131993
clean,0.12,46,6,0.07963032673155578,0.13375975307858212,1.6797589381932805
clean,0.12,47,6,0.07963032673155578,0.13381419029510225,1.6804425623695776
clean,0.12,48,6,0.07963032673155578,0.1338678741562781,1.6811167258871633
clean,0.12,49,6,0.07963032673155578,0.13391948462018477,1.6817648516204742
clean,0.12,50,6,0.07963032673155578,0.133969502133549,1.6823929730337246
clean,0.12,51,6,0.07963032673155578,0.13401402469095108,1.6829520886273623
clean,0.12,52,6,0.07963032673155578,0.13405404369592785,1.6834546484763466
clean,0.12,53,6,0.07963032673155578,0.13408544644921433,1.6838490051815795
clean,0.12,54,6,0.07963032673155578,0.13411191008971834,1.684181336362302
clean,0.12,55,6,0.07963032673155578,0.13413637430853262,1.6844885587462657
clean,0.12,56,6,0.07963032673155578,0.13415549876927896,1.6847287242903657
clean,0.12,57,6,0.07963032673155578,0.1341721444048512,1.6849377606745608
clean,0.12,58,6,0.07963032673155578,0.13418749718152703,1.6851305612984686
clean,0.12,59,6,0.07963032673155578,0.1341977203014622,1.6852589435411993
clean,0.12,60,6,0.07963032673155578,0.13420606482942957,1.6853637343703953
clean,0.12,61,6,0.07963032673155578,0.13421402561315737,1.685463706128073
clean,0.12,62,6,0.07963032673155578,0.13422195731364034,1.6855633126575014
clean,0.12,63,6,0.07963032673155578,0.13422820867182986,1.6856418173986736
clean,0.12,64,6,0.07963032673155578,0.13423273465395,1.6856986548160988
clean,0.12,65,6,0.07963032673155578,0.13423698304755202,1.6857520062686973
clean,0.12,66,6,0.07963032673155578,0.13424029454346986,1.6857935921324474
clean,0.12,67,6,0.07963032673155578,0.1342435203762354,1.6858341022357957
clean,0.12,68,6,0.07963032673155578,0.13424523006402267,1.6858555725456315
clean,0.12,69,6,0.07963032673155578,0.13425004617195418,1.6859160533715831
clean,0.12,70,6,0.07963032673155578,0.1342555631262592,1.6859853354470367
clean,0.12,71,6,0.07963032673155578,0.13425929004890472,1.686032138251929
clean,0.12,72,6,0.07963032673155578,0.13426337009314623,1.6860833755682754
clean,0.12,73,6,0.07963032673155578,0.13426884917957363,1.6861521820978012
clean,0.12,74,6,0.07963032673155578,0.13427259642765602,1.6861992401501311
clean,0.12,75,6,0.07963032673155578,0.134275223822838,1.6862322350565921
clean,0.12,76,6,0.07963032673155578,0.13427911849497695,1.686281144464588
clean,0.12,77,6,0.07963032673155578,0.13428275658686553,1.6863268317302054
clean,0.12,78,6,0.07963032673155578,0.13428483685503817,1.6863529557994894
clean,0.12,79,6,0.07963032673155578,0.1342901996570789,1.6864203020262454
clean,0.12,80,6,0.07963032673155578,0.13429348462638097,1.6864615547679696
clean,0.12,81,6,0.07963032673155578,0.13429395903402472,1.6864675123932014
clean,0.12,82,6,0.07963032673155578,0.1342947855740818,1.6864778921077024
clean,0.12,83,6,0.07963032673155578,0.13429881308679256,1.6865284697315306
clean,0.12,84,6,0.07963032673155578,0.13429806446843998,1.6865190685601013
clean,0.12,85,6,0.07963032673155578,0.1343027037109652,1.6865773283050456
clean,0.12,86,6,0.07963032673155578,0.1343001469007412,1.6865452198065762
clean,0.12,87,6,0.07963032673155578,0.13430149060221366,1.6865620940494381
clean,0.12,88,6,0.07963032673155578,0.13430815353381037,1.6866457673416397
clean,0.12,89,6,0.07963032673155578,0.13431115158046372,1.686683416900249
clean,0.12,90,6,0.07963032673155578,0.13430842622571545,1.686649191814655
clean,0.12,91,6,0.07963032673155578,0.13430961698804728,1.686664145443262
clean,0.12,92,6,0.07963032673155578,0.13431140817155335,1.686686639178747
clean,0.12,93,6,0.07963032673155578,0.13431203098995237,1.6866944605506362
clean,0.12,94,6,0.07963032673155578,0.1343118722837115,1.686692467512966
clean,0.12,95,6,0.07963032673155578,0.13431794354132237,1.6867687105457407
clean,0.12,96,6,0.07963032673155578,0.134317544906361,1.686763704476097
clean,0.12,97,6,0.07963032673155578,0.13432209402277043,1.686820832414612
clean,0.12,98,6,0.07963032673155578,0.13431968343280096,1.6867905601544264
clean,0.12,99,6,0.07963032673155578,0.13431917469215657,1.6867841713743563
clean,0.12,100,6,0.07963032673155578,0.1343190793381201,1.686782973915544
clean,0.12,101,6,0.07963032673155578,0.13432298825561673,1.6868320622171633
clean,0.12,102,6,0.07963032673155578,0.13432065283135503,1.6868027338901608
clean,0.12,103,6,0.07963032673155578,0.13432162296274455,1.6868149168288644
clean,0.12,104,6,0.07963032673155578,0.13432120319816893,1.6868096454128993
clean,0.12,105,6,0.07963032673155578,0.13432164163659502,1.6868151513356313
clean,0.12,106,6,0.07963032673155578,0.1343232328968181,1.686835134428611
clean,0.12,107,6,0.07963032673155578,0.13432303475452195,1.6868326461517913
clean,0.12,108,6,0.07963032673155578,0.13432321380457624,1.6868348946676726
clean,0.12,109,6,0.07963032673155578,0.13432357100035014,1.6868393803427735
clean,0.12,110,6,0.07963032673155578,0.1343234796769748,1.6868382335011232
clean,0.12,111,6,0.07963032673155578,0.13432132372179784,1.6868111589521986
clean,0.12,112,6,0.07963032673155578,0.13432119467146364,1.686809538334282
clean,0.12,113,6,0.07963032673155578,0.13432116574855427,1.6868091751195302
clean,0.12,114,6,0.07963032673155578,0.1343209050730532,1.686805901548872
clean,0.12,115,6,0.07963032673155578,0.13432089352342363,1.6868057565082824
clean,0.12,116,6,0.07963032673155578,0.13432007848055286,1.6867955211757875
clean,0.12,117,6,0.07963032673155578,0.13431986315115116,1.6867928170627875
clean,0.12,118,6,0.07963032673155578,0.13432017740776178,1.686796763506605
clean,0.12,119,6,0.07963032673155578,0.13432019547063104,1.686796990340652
clean,0.12,120,6,0.07963032673155578,0.13431988490928937,1.686793090302131
clean,0.12,121,6,0.07963032673155578,0.13432215049321705,1.686821541572152
clean,0.12,122,6,0.07963032673155578,0.13432089702119834,1.6868058004334405
clean,0.12,123,6,0.07963032673155578,0.1343223043610916,1.6868234738494747
clean,0.12,124,6,0.07963032673155578,0.13432179429697147,1.6868170684491572
clean,0.12,125,6,0.07963032673155578,0.1343223958252595,1.6868246224592025
clean,0.12,126,6,0.07963032673155578,0.13432096062390306,1.686806599158089
clean,0.12,127,6,0.07963032673155578,0.13432217309930466,1.6868218254600693
clean,0.12,128,6,0.07963032673155578,0.13432123836503274,1.686810087039416
clean,0.12,129,6,0.07963032673155578,0.13432250346248345,1.6868259741706466
clean,0.12,130,6,0.07963032673155578,0.1343222336235362,1.6868225855251604
clean,0.12,131,6,0.07963032673155578,0.13432366654619948,1.6868405802103776
clean,0.12,132,6,0.07963032673155578,0.13432160854294653,1.686814735744614
clean,0.12,133,6,0.07963032673155578,0.13432248240274006,1.6868257097017658
clean,0.12,134,6,0.07963032673155578,0.1343217377685563,1.6868163585636464
clean,0.12,135,6,0.07963032673155578,0.13432096324935203,1.6868066321285549
clean,0.12,136,6,0.07963032673155578,0.13432162699328684,1.6868149674445339
clean,0.12,137,6,0.07963032673155578,0.13432126266704172,1.6868103922247641
clean,0.12,138,6,0.07963032673155578,0.1343203479970362,1.6867989057717625
clean,0.12,139,6,0.07963032673155578,0.13432058521950435,1.6868018848185387
clean,0.12,140,6,0.07963032673155578,0.13432025128476838,1.6867976912562406
clean,0.12,141,6,0.07963032673155578,0.1343196906121691,1.6867906503131442
clean,0.12,142,6,0.07963032673155578,0.13432022733677218,1.6867973905165954
clean,0.12,143,6,0.07963032673155578,0.1343200846932337,1.6867955991948174
clean,0.12,144,6,0.07963032673155578,0.13432004055647284,1.686795044924068
clean,0.12,145,6,0.07963032673155578,0.13431993995973887,1.6867937816273053
clean,0.12,146,6,0.07963032673155578,0.13432033686354555,1.6867987659570574
clean,0.12,147,6,0.07963032673155578,0.13432026285443388,1.6867978365484424
clean,0.12,148,6,0.07963032673155578,0.13432028184017195,1.686798074971903
clean,0.12,149,6,0.07963032673155578,0.13432139082096775,1.6868120015855603
clean,0.2,0,6,0.07963032673155578,0.08967774703640012,1.1261758015726284
clean,0.2,1,0,0.07963032673155578,0.0,0.0
clean,0.35,0,6,0.07963032673155578,0.08967774703640012,1.1261758015726284
clean,0.35,1,0,0.07963032673155578,0.0,0.0
dropout 3of6,0.0,0,6,0.07963032673155578,0.08967774703640012,1.1261758015726284
dropout 3of6,0.0,1,6,0.07963032673155578,0.09095805595175013,1.142253958826285
dropout 3of6,0.0,2,6,0.07963032673155578,0.09323572596857477,1.1708570063122379
dropout 3of6,0.0,3,6,0.07963032673155578,0.09556385646056041,1.2000937379387961
dropout 3of6,0.0,4,6,0.07963032673155578,0.09813748507620444,1.2324134422685307
dropout 3of6,0.0,5,6,0.07963032673155578,0.101400466980987,1.2733900656068033
dropout 3of6,0.0,6,6,0.07963032673155578,0.09994635466418285,1.255129280093438
dropout 3of6,0.0,7,6,0.07963032673155578,0.10349669166264852,1.2997145172033435
dropout 3of6,0.0,8,6,0.07963032673155578,0.10668952363670899,1.3398101956353048
dropout 3of6,0.0,9,6,0.07963032673155578,0.10937226542253513,1.373500146385727
dropout 3of6,0.0,10,6,0.07963032673155578,0.11176861912351088,1.4035936270900593
dropout 3of6,0.0,11,6,0.07963032673155578,0.11381274408340102,1.4292638088385425
dropout 3of6,0.0,12,6,0.07963032673155578,0.11564802360693176,1.4523113034157995
dropout 3of6,0.0,13,6,0.07963032673155578,0.11720379263009394,1.471848696856453
dropout 3of6,0.0,14,6,0.07963032673155578,0.11863902253169464,1.4898723564408103
dropout 3of6,0.0,15,6,0.07963032673155578,0.1199286136190033,1.506067079484658
dropout 3of6,0.0,16,6,0.07963032673155578,0.12120719170456014,1.5221235009265428
dropout 3of6,0.0,17,6,0.07963032673155578,0.12238666570851751,1.5369353703784105
dropout 3of6,0.0,18,6,0.07963032673155578,0.12341236040718885,1.5498160747629233
dropout 3of6,0.0,19,6,0.07963032673155578,0.12439542467823883,1.562161424975588
dropout 3of6,0.0,20,6,0.07963032673155578,0.1253287540045045,1.5738822022795924
dropout 3of6,0.0,21,6,0.07963032673155578,0.12614732780677815,1.5841618763167613
dropout 3of6,0.0,22,6,0.07963032673155578,0.12687488863927332,1.5932986067856425
dropout 3of6,0.0,23,6,0.07963032673155578,0.1275915933520381,1.602299005781629
dropout 3of6,0.0,24,6,0.07963032673155578,0.1282062985115708,1.610018491369136
dropout 3of6,0.0,25,6,0.07963032673155578,0.1288040698101083,1.6175253210290552
dropout 3of6,0.0,26,6,0.07963032673155578,0.129315219135857,1.623944349390848
dropout 3of6,0.0,27,6,0.07963032673155578,0.12979385086932177,1.629955020866281
dropout 3of6,0.0,28,6,0.07963032673155578,0.1302327539453084,1.6354667786852113
dropout 3of6,0.0,29,6,0.07963032673155578,0.13062634382624438,1.640409492059512
dropout 3of6,0.0,30,3,0.03296208567631403,0.05347266108934262,1.6222475001867716
dropout 3of6,0.0,31,3,0.03296208567631403,0.05371906315411528,1.6297228179561722
dropout 3of6,0.0,32,3,0.03296208567631403,0.05386241186959169,1.6340717149551087
dropout 3of6,0.0,33,3,0.03296208567631403,0.05401027249640609,1.6385574938061918
dropout 3of6,0.0,34,3,0.03296208567631403,0.05411503031733387,1.6417356246428294
dropout 3of6,0.0,35,3,0.03296208567631403,0.05422083647541899,1.6449455598127132
dropout 3of6,0.0,36,3,0.03296208567631403,0.054324728573376724,1.6480974264445138
dropout 3of6,0.0,37,3,0.03296208567631403,0.054402615642391926,1.6504603554709125
dropout 3of6,0.0,38,3,0.03296208567631403,0.054457558893596165,1.6521272175664663
dropout 3of6,0.0,39,3,0.03296208567631403,0.054496723170630514,1.6533153789412935
dropout 3of6,0.0,40,3,0.03296208567631403,0.05454531793776386,1.6547896414503638
dropout 3of6,0.0,41,3,0.03296208567631403,0.05459206894713639,1.6562079682465387
dropout 3of6,0.0,42,3,0.03296208567631403,0.054639473282644076,1.657646115576571
dropout 3of6,0.0,43,3,0.03296208567631403,0.05467613135661688,1.6587582440484396
dropout 3of6,0.0,44,3,0.03296208567631403,0.054698538670281224,1.6594380345776065
dropout 3of6,0.0,45,3,0.03296208567631403,0.05471616980539213,1.6599729259459515
dropout 3of6,0.0,46,3,0.03296208567631403,0.054733672263853436,1.6605039135367603
dropout 3of6,0.0,47,3,0.03296208567631403,0.05474476613379228,1.6608404780990818
dropout 3of6,0.0,48,3,0.03296208567631403,0.054757559986226986,1.6612286165366896
dropout 3of6,0.0,49,3,0.03296208567631403,0.05476247640802156,1.6613777703809838
dropout 3of6,0.0,50,3,0.03296208567631403,0.05476679843570054,1.661508891564316
dropout 3of6,0.0,51,3,0.03296208567631403,0.054773369172680275,1.6617082338342277
dropout 3of6,0.0,52,3,0.03296208567631403,0.05478133064715871,1.6619497681399331
dropout 3of6,0.0,53,3,0.03296208567631403,0.054784456332166095,1.6620445948155895
dropout 3of6,0.0,54,3,0.03296208567631403,0.05478413799925382,1.6620349372679635
dropout 3of6,0.0,55,3,0.03296208567631403,0.054785616918349454,1.6620798045469989
dropout 3of6,0.0,56,3,0.03296208567631403,0.05478925071943449,1.6621900463903314
dropout 3of6,0.0,57,3,0.03296208567631403,0.054791227250747296,1.6622500101721205
dropout 3of6,0.0,58,3,0.03296208567631403,0.054793144476882986,1.6623081747602024
dropout 3of6,0.0,59,3,0.03296208567631403,0.05479444905837528,1.6623477530048896
dropout 3of6,0.0,60,3,0.03296208567631403,0.05479527908323507,1.6623729342045241
dropout 3of6,0.0,61,3,0.03296208567631403,0.05479667045348703,1.6624151454367146
dropout 3of6,0.0,62,3,0.03296208567631403,0.05479718756112964,1.662430833389464
dropout 3of6,0.0,63,3,0.03296208567631403,0.05479786644791985,1.6624514293795623
dropout 3of6,0.0,64,3,0.03296208567631403,0.05479885947806133,1.6624815558148622
dropout 3of6,0.0,65,3,0.03296208567631403,0.05479890858915682,1.6624830457416822
dropout 3of6,0.0,66,3,0.03296208567631403,0.054799241483633736,1.6624931450563973
dropout 3of6,0.0,67,3,0.03296208567631403,0.054798872030827755,1.66248193663926
dropout 3of6,0.0,68,3,0.03296208567631403,0.05480033854382297,1.6625264275434344
dropout 3of6,0.0,69,3,0.03296208567631403,0.05480107439748111,1.6625487517878819
dropout 3of6,0.0,70,3,0.03296208567631403,0.054801364117486866,1.66255754128041
dropout 3of6,0.0,71,3,0.03296208567631403,0.05480083844432988,1.6625415934680614
dropout 3of6,0.0,72,3,0.03296208567631403,0.05480067429386396,1.6625366134899273
dropout 3of6,0.0,73,3,0.03296208567631403,0.05480097011427608,1.6625455880558884
dropout 3of6,0.0,74,3,0.03296208567631403,0.05480144960596543,1.6625601348201333
dropout 3of6,0.0,75,3,0.03296208567631403,0.05480142296010352,1.6625593264410101
dropout 3of6,0.0,76,3,0.03296208567631403,0.05480185381690951,1.6625723977257043
dropout 3of6,0.0,77,3,0.03296208567631403,0.05480214721991014,1.6625812989525113
dropout 3of6,0.0,78,3,0.03296208567631403,0.05480221620970317,1.6625833919569926
dropout 3of6,0.0,79,3,0.03296208567631403,0.054802617425221356,1.6625955639876742
dropout 3of6,0.0,80,3,0.03296208567631403,0.05480266845565382,1.6625971121431204
dropout 3of6,0.0,81,3,0.03296208567631403,0.05480323652296524,1.6626143461044964
dropout 3of6,0.0,82,3,0.03296208567631403,0.05480287417253822,1.662603353158523
dropout 3of6,0.0,83,3,0.03296208567631403,0.054803346142164186,1.6626176717192658
dropout 3of6,0.0,84,3,0.03296208567631403,0.05480360378302638,1.6626254879983908
dropout 3of6,0.0,85,3,0.03296208567631403,0.05480366317798717,1.6626272899159447
dropout 3of6,0.0,86,3,0.03296208567631403,0.05480366317798717,1.6626272899159447
dropout 3of6,0.0,87,3,0.03296208567631403,0.054803769908430576,1.6626305278919773
dropout 3of6,0.0,88,3,0.03296208567631403,0.054803769908430576,1.6626305278919773
dropout 3of6,0.0,89,3,0.03296208567631403,0.05480278318340769,1.662600592740647
dropout 3of6,0.0,90,3,0.03296208567631403,0.05480309076035906,1.6626099239751564
dropout 3of6,0.0,91,6,0.07963032673155578,0.13430454217675297,1.6866004158128236
dropout 3of6,0.0,92,6,0.07963032673155578,0.13430292000158958,1.6865800444891084
dropout 3of6,0.0,93,6,0.07963032673155578,0.13430568546452704,1.6866147732545294
dropout 3of6,0.0,94,6,0.07963032673155578,0.13430595622219282,1.6866181734373102
dropout 3of6,0.0,95,6,0.07963032673155578,0.1343081186636253,1.6866453294408235
dropout 3of6,0.0,96,6,0.07963032673155578,0.13430978707567334,1.6866662814087046
dropout 3of6,0.0,97,6,0.07963032673155578,0.1343109817770848,1.6866812845043906
dropout 3of6,0.0,98,6,0.07963032673155578,0.13431074474635063,1.686678307865415
dropout 3of6,0.0,99,6,0.07963032673155578,0.13431198066903335,1.6866938286190458
dropout 3of6,0.0,100,6,0.07963032673155578,0.13431307619426008,1.6867075862572685
dropout 3of6,0.0,101,6,0.07963032673155578,0.134314420695544,1.6867244705441866
dropout 3of6,0.0,102,6,0.07963032673155578,0.13431700802525695,1.6867569623073018
dropout 3of6,0.0,103,6,0.07963032673155578,0.13431727406324376,1.6867603032202143
dropout 3of6,0.0,104,6,0.07963032673155578,0.13431697328378198,1.6867565260228308
dropout 3of6,0.0,105,6,0.07963032673155578,0.13431823229027604,1.6867723366636473
dropout 3of6,0.0,106,6,0.07963032673155578,0.13431945227462894,1.6867876572632603
dropout 3of6,0.0,107,6,0.07963032673155578,0.13432116923607573,1.6868092189159278
dropout 3of6,0.0,108,6,0.07963032673155578,0.13432362977132065,1.6868401183903607
dropout 3of6,0.0,109,6,0.07963032673155578,0.1343219600184857,1.686819149584838
dropout 3of6,0.0,110,6,0.07963032673155578,0.13432182936670176,1.6868175088558681
dropout 3of6,0.0,111,6,0.07963032673155578,0.13432122286972892,1.686809892448932
dropout 3of6,0.0,112,6,0.07963032673155578,0.13431984032630223,1.6867925304276592
dropout 3of6,0.0,113,6,0.07963032673155578,0.13432195410211267,1.6868190752868504
dropout 3of6,0.0,114,6,0.07963032673155578,0.13432164712289055,1.686815220232693
dropout 3of6,0.0,115,6,0.07963032673155578,0.1343201586279639,1.6867965276693475
dropout 3of6,0.0,116,6,0.07963032673155578,0.13432003049799476,1.6867949186094027
dropout 3of6,0.0,117,6,0.07963032673155578,0.1343200853932936,1.68679560798619
